PLNFI0600010;06N;06MAGNA;MAGNA POLONIA SPÓŁKA AKCYJNA;GPW
PLINBOK00010;MDB;MEDICOBIO;MEDICOFARMA BIOTECH SPÓŁKA AKCYJNA;NewConnect
PLCCHT000014;MDT;MEDTECH;MEDTECH SOLUTIONS SPÓŁKA AKCYJNA;NewConnect
PLMGPLS00015;MPS;MEGAPIXEL;MEGAPIXEL STUDIO SPÓŁKA AKCYJNA;NewConnect
PLGRMNK00014;MNS;MENNICASK;MENNICA SKARBOWA SPÓŁKA AKCYJNA;NewConnect
PLMNTZN00014;XDD;MENTZEN;MENTZEN SPÓŁKA AKCYJNA;NewConnect
PLMERA000019;MER;MERA;MERA SPÓŁKA AKCYJNA;NewConnect
PLADMSV00013;MRG;MERLINGRP;MERLIN GROUP SPÓŁKA AKCYJNA;NewConnect
PLMDVLP00016;MFD;MFOOD;M FOOD SPÓŁKA AKCYJNA;NewConnect
USU6005B1045;MMD;MILESTONE;MILESTONE MEDICAL. INC.;NewConnect
PL2INTC00018;MLM;MILISYS;MILISYSTEM SPÓŁKA AKCYJNA;NewConnect
PLRSYSA00014;MIG;MILITARY;MILITARY GROUP SPÓŁKA AKCYJNA;NewConnect
PLMLKPL00012;MLP;MILKPOL;MILKPOL SPÓŁKA AKCYJNA;NewConnect
PLMLTNE00013;MTN;MILTON;MILTON ESSEX SPÓŁKA AKCYJNA;NewConnect
PLMNRLM00010;MND;MINERAL;MINERAL MIDRANGE SPÓŁKA AKCYJNA;NewConnect
PLMMCNF00014;MMC;MMCPL;MM CONFERENCES SPÓŁKA AKCYJNA;NewConnect
PLAIRMK00017;MO2;MOLIERA2;MOLIERA2 SPÓŁKA AKCYJNA;NewConnect
PLMNLIT00014;MLT;MOONLIT;MOONLIT SPÓŁKA AKCYJNA;NewConnect
PLMPAY000017;MPY;MPAY;MPAY SPÓŁKA AKCYJNA;NewConnect
PLMPLVR00016;VER;MPLVERBUM;MPL VERBUM SPÓŁKA AKCYJNA;NewConnect
PLMSMDC00018;MSM;MSM;MASSMEDICA SPÓŁKA AKCYJNA;NewConnect
PLCWA0000018;MTE;MTENERGIA;MINUTOR ENERGIA SPÓŁKA AKCYJNA;NewConnect
PLSITE000013;MUN;MUNAR;MUNAR SPÓŁKA AKCYJNA;NewConnect
PLMDNPL00013;MCD;MYCODERN;MYCODERN SPÓŁKA AKCYJNA;NewConnect
PLNEPTS00011;YAN;NEPTIS;NEPTIS SPÓŁKA AKCYJNA;NewConnect
PLNSTMD00010;NST;NESTMEDIC;NESTMEDIC SPÓŁKA AKCYJNA;NewConnect
PLHCKLG00010;NRS;NEURONE;NEURONE STUDIO SPÓŁKA AKCYJNA;NewConnect
PLNXTBK00018;NXB;NEXTBIKE;NEXTBIKE POLSKA SPÓŁKA AKCYJNA;NewConnect
PLNWCFR00012;NFP;NFPL;NOWOCZESNA FIRMA SPÓŁKA AKCYJNA;NewConnect
PLVNTCP00019;GNS;NIEWIADOW;GRUPA NIEWIADÓW - PGM SPÓŁKA AKCYJNA;NewConnect
PLNCTLC00018;NCL;NOCTILUCA;NOCTILUCA SPÓŁKA AKCYJNA;NewConnect
PLPLNTR00018;NOB;NOOBZ;NOOBZ FROM POLAND SPÓŁKA AKCYJNA;NewConnect
PLNTRSW00019;NTS;NOTORIA;NOTORIA SERWIS SPÓŁKA AKCYJNA;NewConnect
PLBABY000016;NOV;NOVINA;NOVINA SPÓŁKA AKCYJNA;NewConnect
PLSTCKI00016;NTV;NTVSA;NEW TECH VENTURE SPÓŁKA AKCYJNA;NewConnect
PLNWAI000017;NWA;NWAI;NWAI DOM MAKLERSKI SPÓŁKA AKCYJNA;NewConnect
PLOLMP000016;OLY;OLYMP;OLYMP SPÓŁKA AKCYJNA;NewConnect
PLJWASA00013;O2T;ONE2TRIBE;ONE2TRIBE SPÓŁKA AKCYJNA;NewConnect
PLLSRMD00018;OML;ONEMORE;ONE MORE LEVEL SPÓŁKA AKCYJNA;NewConnect
PLONCTR00028;ONC;ONICO;ONICO SPÓŁKA AKCYJNA;NewConnect
PLIMAGS00013;OPI;OPTIGIS;OPTIGIS SPÓŁKA AKCYJNA;NewConnect
PLORGNK00010;ORG;ORGANIC;ORGANIC FARMA ZDROWIA SPÓŁKA AKCYJNA;NewConnect
PLORZL000019;ORL;ORZLOPONY;ORZEŁ SPÓŁKA AKCYJNA;NewConnect
PLOUTDR00013;OUT;OUTDOORZY;OUTDOORZY SPÓŁKA AKCYJNA;NewConnect
PLOVIDW00014;OVI;OVIDWORKS;OVID WORKS SPÓŁKA AKCYJNA;NewConnect
PLSMOKS00015;OXY;OXYGEN;OXYGEN SPÓŁKA AKCYJNA;NewConnect
PLCSYSA00016;OZE;OZECAPITAL;OZE CAPITAL SPÓŁKA AKCYJNA;NewConnect
PLPLCHL00019;P2C;P2CHILL;PLAY2CHILL SPÓŁKA AKCYJNA;NewConnect
PLBMRNG00013;PTE;PARCELTEC;PARCEL TECHNIK SPÓŁKA AKCYJNA;NewConnect
PLPRNRH00010;PRN;PARTNER;PARTNER-NIERUCHOMOŚCI SPÓŁKA AKCYJNA;NewConnect
PLPRMBG00018;PBT;PBGAMES;PRIME BIT GAMES SPÓŁKA AKCYJNA;NewConnect
PLWKPRK00010;PIX;PIXELCROW;PIXEL CROW GAMES  SPÓŁKA AKCYJNA;NewConnect
PLPRKLS00016;P2B;PLANETB2B;PLANET B2B SPÓŁKA AKCYJNA;NewConnect
PLPLNTW00018;PNW;PLANTWEAR;PLANTWEAR SPÓŁKA AKCYJNA;NewConnect
PLPLSMS00010;PSM;PLASMA;PLASMA SYSTEM SPÓŁKA AKCYJNA;NewConnect
PLPTGMG00013;PLI;PLATIGE;PLATIGE IMAGE SPÓŁKA AKCYJNA;NewConnect
PLRAJDY00015;PLG;PLGROUP;PL GROUP SPÓŁKA AKCYJNA;NewConnect
PLA342500016;PLT;PLOTTWIST;PLOT TWIST SPÓŁKA AKCYJNA;NewConnect
PLPNTPK00014;PNT;POINTPACK;POINTPACK.PL SPÓŁKA AKCYJNA;NewConnect
PLANMD000014;PIT;POLARISIT;POLARIS IT GROUP SPÓŁKA AKCYJNA;NewConnect
PLRDDVS00016;PRH;POLHOLROZ;POLSKI HOLDING ROZWOJU SPÓŁKA AKCYJNA;NewConnect
PLPOLMN00010;PLM;POLMAN;POLMAN SPÓŁKA AKCYJNA;NewConnect
PLPLTRN00018;PTN;POLTRONIC;POLTRONIC SPÓŁKA AKCYJNA;NewConnect
PLPOLSL00011;PSH;POLYSLASH;POLYSLASH SPÓŁKA AKCYJNA;NewConnect
PLPRFBT00015;PBB;PREFABET;PRZEDSIĘBIORSTWO PRZEMYSŁU BETONÓW PREFABET - BIAŁE BŁOTA SPÓŁKA AKCYJNA;NewConnect
PL71MDA00018;PFG;PREFAGRP;PREFA GROUP SPÓŁKA AKCYJNA;NewConnect
PLPRS2400012;P24;PRESENT24;PRESENT24 SPÓŁKA AKCYJNA;NewConnect
PLPRTSD00022;PRE;PRESIDENT;PRESIDENT STUDIO SPÓŁKA AKCYJNA;NewConnect
PLGURDR00013;RNT;PRIVRNT;PRIVATE RENTED SECTOR SPÓŁKA AKCYJNA;NewConnect
PLBTEVL00019;PAC;PROACTA;PROACTA SPÓŁKA AKCYJNA;NewConnect
PLASMDV00013;PGG;PROGUNSGR;PROGUNS GROUP SPÓŁKA AKCYJNA;NewConnect
PLAPNPS00017;PRO;PROMISE;A.P.N. PROMISE SPÓŁKA AKCYJNA;NewConnect
PLPRMUS00013;PRS;PRYMUS;PRYMUS SPÓŁKA AKCYJNA;NewConnect
PLPTWP000015;PTW;PTWP;POLSKIE TOWARZYSTWO WSPIERANIA PRZEDSIĘBIORCZOŚCI SPÓŁKA AKCYJNA;NewConnect
PLPNCHP00016;PPG;PUNCHPUNK;PUNCH PUNK SPÓŁKA AKCYJNA;NewConnect
PLPRMGM00015;PDG;PYRAMID;PYRAMID GAMES SPÓŁKA AKCYJNA;NewConnect
PLQNTHL00017;QNA;QNATECHNO;QNA TECHNOLOGY SPÓŁKA AKCYJNA;NewConnect
PLQRTDV00016;QRT;QUART;QUART DEVELOPMENT SPÓŁKA AKCYJNA;NewConnect
PLQRTCN00015;QON;QUARTICON;QUARTICON SPÓŁKA AKCYJNA;NewConnect
PLQBCGM00018;QUB;QUBICGMS;QUBICGAMES SPÓŁKA AKCYJNA;NewConnect
PLRADGN00014;RDG;READGENE;READ-GENE SPÓŁKA AKCYJNA;NewConnect
PLRCMGR00012;RCM;REDCARPET;RED CARPET MEDIA GROUP SPÓŁKA AKCYJNA;NewConnect
PLREMDS00021;REM;REMEDIS;REMEDIS SPÓŁKA AKCYJNA;NewConnect
PLAGRTR00011;RSP;REMORSOL;REMOR SOLAR POLSKA SPÓŁKA AKCYJNA;NewConnect
PLRNDCB00011;RND;RENDER;RENDER CUBE SPÓŁKA AKCYJNA;NewConnect
PLA348700016;RST;ROAD;ROAD STUDIO SPÓŁKA AKCYJNA;NewConnect
PLRBSNE00015;RBS;ROBINSON;ROBINSON EUROPE SPÓŁKA AKCYJNA;NewConnect
PLRBGRL00016;RGL;ROBSGROUP;ROBS GROUP LOGISTIC;NewConnect
PLROCCA00013;RCA;ROCCA;ROCCA SPÓŁKA AKCYJNA;NewConnect
PLCMPRS00011;RRH;ROOFRENOV;ROOF RENOVATION SPÓŁKA AKCYJNA;NewConnect
PLRDSGM00018;RSG;RSGAMES;RED SQUARE GAMES SPÓŁKA AKCYJNA;NewConnect
PLRCHZW00012;RCW;RUCHCHORZ;RUCH CHORZÓW SPÓŁKA AKCYJNA;NewConnect
PLS4E0000015;S4E;S4E;S4E SPÓŁKA AKCYJNA;NewConnect
PLSAKAN00010;SKN;SAKANA;SAKANA SPÓŁKA AKCYJNA;NewConnect
PLBLMPI00017;SLT;SAULETECH;SAULE TECHNOLOGIES SPÓŁKA AKCYJNA;NewConnect
PLSCWAY00018;SCW;SCANWAY;SCANWAY SPÓŁKA AKCYJNA;NewConnect
PLSDSOP00013;SDS;SDSOPTIC;SDS OPTIC SPÓŁKA AKCYJNA;NewConnect
PLEC20000010;SED;SEDIVIO;SEDIVIO SPÓŁKA AKCYJNA;NewConnect
PLSVNET00019;SEV;SEVENET;SEVENET SPÓŁKA AKCYJNA;NewConnect
PLSFD0000013;SFD;SFD;SFD SPÓŁKA AKCYJNA;NewConnect
PLSFKPL00011;SFK;SFKPOLKAP;SKOCZOWSKA FABRYKA KAPELUSZY POLKAP SPÓŁKA AKCYJNA;NewConnect
PLDRKND00010;SHY;SHEEPYARD;SHEEPYARD SPÓŁKA AKCYJNA;NewConnect
PLSMTRC00013;SMT;SIMTERACT;SIMTERACT SPÓŁKA AKCYJNA;NewConnect
PLSFTBL00012;SBE;SOFTBLUE;SOFTBLUE SPÓŁKA AKCYJNA;NewConnect
PLTABLO00012;SIN;SOLARINOV;SOLAR INNOVATION SPÓŁKA AKCYJNA;NewConnect
PLSNK0000012;SOK;SONKA;SONKA SPÓŁKA AKCYJNA;NewConnect
PLSPFXG00014;FOX;SPACEFOX;SPACE FOX GAMES SPÓŁKA AKCYJNA;NewConnect
PLSTNDR00019;STD;STANDREW;STANDREW SPÓŁKA AKCYJNA;NewConnect
PLSTRWI00019;STA;STARWARD;STARWARD INDUSTRIES SPÓŁKA AKCYJNA;NewConnect
PLSTCLS00013;SCS;STEMCELLS;STEM CELLS SPIN SPÓŁKA AKCYJNA;NewConnect
PLSTLNR00012;STI;STILO;STILO ENERGY SPÓŁKA AKCYJNA;NewConnect
PLYTFRC00015;SKY;STOHID;STOHID TECHNOLOGY SPÓŁKA AKCYJNA;NewConnect
PLPRSGD00011;SNN;SUNNET;SUNWAY NETWORK SPÓŁKA AKCYJNA;NewConnect
PLSNTCH00012;SUN;SUNTECH;SUNTECH SPÓŁKA AKCYJNA;NewConnect
PLSFTMN00015;SWM;SWMANSION;SOFTWARE MANSION SPÓŁKA AKCYJNA;NewConnect
PLMODE000019;SYG;SYGNIS;SYGNIS SPÓŁKA AKCYJNA;NewConnect
PLMWTNS00010;SNG;SYNERGA;SYNERGA.FUND SPÓŁKA AKCYJNA;NewConnect
PLSZAR000018;SZR;SZAR;SZAR SPÓŁKA AKCYJNA;NewConnect
PLTAMEX00015;TOS;TAMEX;TAMEX OBIEKTY SPORTOWE SPÓŁKA AKCYJNA;NewConnect
PLTAXNT00011;TXN;TAXNET;TAX-NET SPÓŁKA AKCYJNA;NewConnect
PLNGTDV00016;TCR;TECHROBOT;TECH ROBOTICS SPÓŁKA AKCYJNA;NewConnect
PLTLMDC00018;TMP;TELEMEDPL;TELEMEDYCYNA POLSKA SPÓŁKA AKCYJNA;NewConnect
PLTELST00017;TLO;TELESTO;TELESTO SPÓŁKA AKCYJNA;NewConnect
PLTLSTD00019;TLS;TELESTR;TELESTRADA SPÓŁKA AKCYJNA;NewConnect
PLPTLTG00018;TLG;TELGAM;PRZEDSIĘBIORSTWO TELEKOMUNIKACYJNE TELGAM SPÓLKA AKCYJNA;NewConnect
PLTRMEX00019;TME;TERMOEXP;TERMOEXPERT SPÓŁKA AKCYJNA;NewConnect
PLTHDST00017;THD;THEDUST;THE DUST;NewConnect
PLVCAOC00015;TNT;TNTPROENR;T&T PROENERGY SPÓŁKA AKCYJNA;NewConnect
PLAUXLM00026;TRX;TREX;TREX SPÓŁKA AKCYJNA;NewConnect
PLTRGG000014;TGG;TRIGGO;TRIGGO SPÓŁKA AKCYJNA;NewConnect
PLKKHRB00011;TGS;TRUEGS;TRUE GAMES SYNDICATE SPÓŁKA AKCYJNA;NewConnect
PLUFGMS00017;UFG;UFGAMES;UF GAMES SPÓŁKA AKCYJNA;NewConnect
PLDTBRK00037;UFC;UNIFIED;UNIFIED FACTORY SPÓŁKA AKCYJNA;NewConnect
PLUNTDL00018;UNL;UNILABGAM;UNITED LABEL SPÓŁKA AKCYJNA;NewConnect
PLALDA000010;UNV;UNIVERSE;UNIVERSE AKCYJNA;NewConnect
PLYORIM00019;VAR;VARSAV;VARSAV GAME STUDIOS SPÓŁKA AKCYJNA;NewConnect
PLVCTCM00019;VEE;VEE;VEE SPÓŁKA AKCYJNA;NewConnect
PLVRBCM00015;VRB;VERBICOM;VERBICOM SPÓŁKA AKCYJNA;NewConnect
PLVTRON00010;VIA;VIATRON;VIATRON SPÓŁKA AKCYJNA;NewConnect
PLVIDIS00014;VDS;VIDIS;VIDIS SPÓŁKA AKCYJNA;NewConnect
PLIPODS00014;VGN;VINCIGEN;VINCI GEN SPÓŁKA AKCYJNA;NewConnect
PLVRTLV00019;VIV;VISION;EUROINVESTMENT SPÓŁKA AKCYJNA;NewConnect
PLVMAX000028;VMX;VMAXSA;V-MAX SPÓŁKA AKCYJNA;NewConnect
PLDTLGM00019;VAI;VOLARIA;VOLARIA AI SPÓŁKA AKCYJNA;NewConnect
PLNVVIS00016;VLT;VOOLT;VOOLT SPÓŁKA AKCYJNA;NewConnect
PLVRFBR00017;VFA;VRFABRIC;VRFABRIC SPÓŁKA AKCYJNA;NewConnect
PLSFLND00011;VRF;VRFACTORY;VR FACTORY GAMES SPÓŁKA AKCYJNA;NewConnect
PLWRTHL00016;WHH;WERTHHOLZ;WERTH-HOLZ SPÓŁKA AKCYJNA;NewConnect
PLWREST00018;WRE;WESTREAL;WEST REAL ESTATE SPÓŁKA AKCYJNA;NewConnect
PLSKNWL00011;WGP;WGPARTNER;W.G PARTNERS SPÓŁKA AKCYJNA;NewConnect
PLWRZCL00014;WRL;WIERZYCL;WIERZYCIEL SPÓŁKA AKCYJNA;NewConnect
PLGMSBX00010;WLI;WILDINT;WILDLANDS INTERACTIVE SPÓŁKA AKCYJNA;NewConnect
PLWDKAN00016;WOD;WODKAN;WODKAN PRZEDSIĘBIORSTWO WODOCIĄGÓW I KANALIZACJI SPÓŁKA AKCYJNA;NewConnect
PLWDPCK00017;WPR;WOODPCKR;WOODPECKER.CO SPÓŁKA AKCYJNA;NewConnect
PLPROLG00013;XBS;XBSPROLOG;XBS PRO-LOG SPÓŁKA AKCYJNA;NewConnect
PLINSAG00011;YBS;YELLOWBOS;YELLOW BOSON SPÓŁKA AKCYJNA;NewConnect
PLACREO00019;YOS;YOSHI;YOSHI INNOVATION SPÓŁKA AKCYJNA;NewConnect
PLA351100013;ZEN;ZENERIS;ZENERIS PROJEKTY SPÓŁKA AKCYJNA;NewConnect
PLCRLNS00018;ZRX;ZORTRAX;ZORTRAX SPÓŁKA AKCYJNA;NewConnect
DE000A1EWWW0;ADS;ADIDAS;ADIDAS AG;GlobalConnect
US0079031078;AMD;ADVANCED;ADVANCED MICRO DEVICES;GlobalConnect
DE0008404005;ALV;ALLIANZ;ALLIANZ SE;GlobalConnect
US02079K3059;GOGL;ALPHABET;ALPHABET INC.;GlobalConnect
US0231351067;AMZN;AMAZON;AMAZON.COM, INC.;GlobalConnect
US0378331005;AAPL;APPLE;APPLE INC.;GlobalConnect
NL0010273215;ASML;ASML;ASML HOLDING N.V.;GlobalConnect
DE000BAY0017;BAY;BAYER;BAYER AG;GlobalConnect
US0846707026;BRKB;BERKSHIRE;BERKSHIRE HATHAWA;GlobalConnect
DE0005190003;BMW;BMW;BMW;GlobalConnect
US0970231058;BOEG;BOEING;THE BOEING COMPANY;GlobalConnect
DK0010181759;CARL;CARLSBERG;CARLSBERG A/S;GlobalConnect
US1912161007;COLA;COCACOLA;COCA-COLA;GlobalConnect
SE0000106270;HANM;HANDM;H & M HENNES & MAURITZ AB;GlobalConnect
ES0148396007;ITX;INDITEX;INDITEX, S.A.;GlobalConnect
LU2290522684;INPT;INPOST;INPOST SOCIETE ANONYME;GlobalConnect
US4581401001;INTL;INTEL;INTEL CORPORATION;GlobalConnect
PTJMT0AE0001;JMT;JERONIMO;JERONIMO MARTINS;GlobalConnect
US46625H1005;JPM;JPMORGAN;JPMORGAN CHASE & CO.;GlobalConnect
US5801351017;MCDL;MCDONALDS;MCDONALD'S;GlobalConnect
DE0007100000;MBG;MERCEDES;MERCEDES-BENZ GROUP;GlobalConnect
US30303M1027;META;META;META PLATFORMS, INC.;GlobalConnect
US5949181045;MSFT;MICROSOFT;MICROSOFT CORPORATION;GlobalConnect
US64110L1061;NFLX;NETFLIX;NETFLIX, INC.;GlobalConnect
US6541061031;NIKE;NIKE;NIKE;GlobalConnect
US67066G1040;NVDA;NVIDIA;NVIDIA CORPORATION;GlobalConnect
DK0062498333;NVO;NVONORDSK;NOVO NORDISK A/S;GlobalConnect
US69608A1088;PLTR;PALANTIR;PALANTIR TECHNOLOGIES INC.;GlobalConnect
DE000PAH0038;PSHE;PORSCHE;PORSCHE;GlobalConnect
US7427181091;PCGL;PROCTER;THE PROCTER & GAMBLE COMPANY;GlobalConnect
NL0013654783;PRX;PROSUS;PROSUS N.V.;GlobalConnect
DE0007030009;RHM;RHEINMET;RHEINMETALL AG;GlobalConnect
US7707001027;HOOD;ROBINHOOD;ROBINHOOD MARKETS, INC.;GlobalConnect
DE0007037129;RWE;RWE;RWE AG;GlobalConnect
DE0007164600;SAP;SAP;SAP SE;GlobalConnect
DE0007236101;SIE;SIEMENS;SIEMENS AG;GlobalConnect
US8740541094;TTWO;TAKETWO;TAKE-TWO INTERACTIVE;GlobalConnect
US88160R1014;TSLA;TESLA;TESLA INC.;GlobalConnect
US90353T1007;UBER;UBER;UBER TECHNOLOGIES, INC.;GlobalConnect
DK0061539921;VEST;VESTAS;VESTAS WIND SYSTEMS A/S;GlobalConnect
US92826C8394;VISA;VISA;VISA INC.;GlobalConnect
DE0007664039;VOW;VOLKSWAGEN;VOLKSWAGEN AG;GlobalConnect
SE0000115446;VOLV;VOLVO;VOLVO AB;GlobalConnect
DE000ZAL1111;ZAL;ZALANDO;ZALANDO SE;GlobalConnect
